,S1a,S1b,S2a,S2b,S3a,S3b,time
347,8.141902,7.4944453,4.178983,4.0928564,3.4921904,5.170657,52.05
348,7.6004543,7.616046,3.6352026,5.259076,3.757203,4.7997746,52.199999999999996
349,8.277093,7.9925585,3.892659,4.39129,3.7022343,4.6067777,52.35
350,8.620716,7.3828144,2.7264774,4.6934805,3.5666182,5.0579996,52.5
351,7.6048903,7.692487,4.251208,4.2169533,3.4734442,4.6616964,52.65
352,7.9408193,7.7099605,2.9704545,4.494525,3.9493394,4.7320585,52.8
353,7.004077,7.6058297,4.0340714,4.374333,4.352509,4.1597347,52.949999999999996
354,7.9407387,6.8554325,2.8439665,4.922858,3.741326,4.936333,53.1
355,7.8679585,7.5511713,3.142493,4.856421,3.7298548,4.434272,53.25
356,7.7514343,7.5882854,4.037551,4.3262987,3.846955,4.397724,53.4
357,7.182601,7.6796217,5.2006464,4.464819,3.6395054,4.108907,53.55
358,7.2413497,7.0759063,5.431096,4.2821608,4.0996895,5.1665583,53.699999999999996
359,7.65162,8.294817,5.1843066,4.208354,3.6201482,4.4653025,53.85
360,8.356399,8.700893,2.8743749,4.8912563,3.7668703,4.834984,54.0
361,8.401337,8.570508,3.4709249,3.4834812,3.663025,4.9896817,54.15
362,8.338002,7.6107693,3.956052,4.3750973,3.6948512,5.1100464,54.3
363,8.384955,7.922685,6.092682,4.4913654,3.8755207,4.835502,54.449999999999996
364,7.66344,7.908542,5.4766884,4.374225,3.7661362,4.6609406,54.6
365,8.957186,8.583774,5.218643,3.856563,4.306583,4.6085153,54.75
366,8.762893,8.209521,3.7700832,3.590592,3.369367,3.8828654,54.9
367,8.193736,8.000086,4.278039,4.1809344,3.4208906,3.638505,55.05
368,9.240686,8.722197,5.519998,4.4735594,3.476954,5.081851,55.199999999999996
369,9.1650095,7.7617254,5.066103,4.5650654,3.7003791,4.137433,55.35
370,8.4872465,8.283185,4.8946075,4.248075,3.7964,3.6995573,55.5
371,8.111652,9.251791,3.9041684,4.047896,3.3217316,4.4186945,55.65
372,7.234274,8.338365,3.441853,4.4665117,3.4397864,3.6664855,55.8
373,8.865236,8.154015,4.184652,3.907077,3.331351,3.640678,55.949999999999996
374,7.451683,7.7743297,4.932772,4.7211018,3.4554949,4.7153864,56.1
375,7.792344,7.5787888,3.7536085,4.9529033,3.4646418,5.6325955,56.25
376,8.834268,8.122803,3.1739328,4.5171995,3.733499,4.948474,56.4
377,9.108223,8.452598,2.3062267,4.2420206,3.9716437,5.692492,56.55
378,7.826147,7.972904,3.2858758,4.2297482,4.239687,4.672082,56.699999999999996
379,8.365763,8.399169,3.250382,4.020751,3.7063181,5.5876617,56.85
380,8.413828,8.417212,2.8137279,4.3734756,3.793453,4.5801787,57.0
381,8.3078,8.396476,4.47733,4.3632755,2.8020885,5.4908156,57.15
382,7.6414576,7.7390056,2.947462,4.515874,3.723362,5.6346936,57.3
383,8.027826,7.0829477,2.995803,4.3288918,4.142435,5.909704,57.449999999999996
384,7.9964294,8.136533,5.6344075,4.675254,4.1966414,5.6591377,57.599999999999994
385,7.9570274,8.566798,5.3991747,4.427605,4.648227,5.692726,57.75
386,7.9242725,7.225086,4.754965,3.795092,3.6729817,4.6091123,57.9
387,6.3684387,8.793115,4.5843544,4.4148235,4.2071433,5.162914,58.05
388,8.755097,8.549058,4.241044,4.544632,4.365075,5.531686,58.199999999999996
389,7.92667,9.205256,6.194007,3.6405067,4.885608,4.5703163,58.349999999999994
390,8.439128,8.121277,5.0494213,4.4670115,3.7454162,5.439456,58.5
391,7.5560093,8.787014,6.127393,3.7707658,3.5290885,4.2978115,58.65
392,8.409997,8.820683,4.6967773,3.870939,3.2722995,3.865809,58.8
393,7.392153,8.34795,4.5344086,4.0074177,4.023151,4.166241,58.949999999999996
394,7.738575,8.701876,5.3843756,4.88311,4.178275,4.681928,59.099999999999994
395,7.686455,8.137507,5.7927275,4.069579,3.738708,4.004942,59.25
396,7.9693327,8.327354,5.1481256,3.5888982,4.6911826,4.5801206,59.4
397,8.461939,7.525837,3.2704506,4.126027,4.010159,4.5757275,59.55
398,8.598223,8.397568,4.6478286,4.17298,4.328846,5.343009,59.699999999999996
399,8.330169,8.663901,4.681657,4.120436,4.3259115,5.257399,59.849999999999994
400,6.9340825,7.843089,3.310893,4.44649,3.802633,5.6194153,60.0
401,7.6882524,8.177574,5.2883186,3.6975095,4.458498,4.3804226,60.15
402,8.656391,8.023731,4.324638,4.358825,4.017019,4.084073,60.3
403,7.9693775,7.918046,4.9478807,4.3021274,3.2995677,3.9199,60.449999999999996
404,7.3852835,8.390221,5.222411,4.16853,4.02162,4.337006,60.599999999999994
405,8.266753,7.8539157,5.187763,4.393071,3.7614846,3.5765429,60.75
406,8.318263,7.493468,4.9974284,4.4559307,3.9615571,3.4175134,60.9
407,8.351747,7.9009366,5.046855,3.7816858,3.952688,3.3728209,61.05
408,8.680482,8.044126,5.1669526,3.9510152,3.873146,4.2172318,61.199999999999996
409,8.682107,8.022745,4.4411044,4.395319,4.538898,4.347157,61.349999999999994
410,8.413945,7.6270223,4.4402256,4.371568,4.2227426,5.19594,61.5
411,7.9868674,8.782086,5.4013443,3.8232353,4.142402,3.9473689,61.65
412,8.589651,8.084069,5.443292,4.226607,4.007944,3.9351244,61.8
413,8.512107,8.483615,5.3242536,3.96687,3.9345696,3.9342878,61.949999999999996
414,8.134277,8.222495,4.8748975,4.1873403,3.9250712,5.724987,62.099999999999994
415,7.6356626,8.442307,3.4965754,4.158203,4.537783,3.8685145,62.25
416,7.934411,7.6663184,5.537054,3.738006,3.7071562,5.391764,62.4
417,7.2643824,7.8615184,4.418761,4.5213265,4.3590364,4.381033,62.55
418,8.00774,7.637636,5.157386,4.8645554,3.21098,5.2174053,62.699999999999996
419,7.278256,8.03422,4.598175,4.2998333,2.9798257,3.872429,62.849999999999994
420,7.550595,8.885196,5.3181987,4.2419734,3.8755698,4.249452,63.0
421,7.837306,8.346005,4.8247504,4.1128883,4.3020077,3.8773112,63.15
422,8.171804,8.385239,5.20659,4.05534,3.6136508,5.2604723,63.3
423,7.8189344,7.9686823,5.742211,4.2856307,4.2607155,5.3473206,63.449999999999996
424,7.642839,7.8036127,5.2094865,4.558399,3.2375205,5.7541904,63.599999999999994
425,8.417215,7.914564,4.8436375,4.59986,4.03827,4.4549766,63.75
426,7.124959,8.715896,5.0186925,4.05678,4.3172064,4.3870263,63.9
427,8.301152,8.198854,5.576644,4.579864,2.8520286,3.4000163,64.05
428,8.301081,8.434265,5.992522,4.8332667,4.135023,5.359067,64.2
429,7.9822617,8.181019,5.6579785,4.8711677,4.144957,5.373811,64.35
430,8.310114,8.051807,5.0362306,4.094299,4.004574,3.5966036,64.5
431,7.360119,7.073116,4.454146,4.973336,3.2387166,4.908074,64.64999999999999
432,8.314405,8.252174,4.623693,4.1302066,4.265188,4.1216297,64.8
433,7.9769716,8.787554,5.4303503,4.758605,3.8479855,5.125997,64.95
434,8.5425,8.801943,5.0805945,4.1467676,3.5836556,4.6257925,65.1
435,7.6481767,8.236759,5.1528454,4.1298122,4.5971103,4.647115,65.25
436,8.35964,9.0225115,5.079994,4.4984612,3.8258963,3.6165233,65.39999999999999
437,8.9240055,8.605517,5.0685,4.377143,4.324342,3.8046398,65.55
438,9.095179,7.836702,5.5150423,3.6683006,4.1526403,4.6804824,65.7
439,7.770604,7.9313574,5.29773,4.247939,3.9591405,3.6906455,65.85
440,7.7966857,8.377429,5.670492,4.2426076,3.9864116,4.283611,66.0
441,7.516356,9.023462,5.243755,4.569964,4.3899875,5.5602145,66.14999999999999
442,8.447391,7.3117075,4.9994855,5.022525,3.784443,4.1875334,66.3
443,8.13911,8.476414,5.585243,4.309289,4.5805845,4.4540687,66.45
444,8.595305,8.708269,5.774491,4.919535,4.729033,4.432391,66.6
445,7.992006,8.193422,4.0928383,4.315648,3.827896,5.216502,66.75
446,8.495146,7.966461,4.515568,3.9100792,4.3412414,4.276517,66.89999999999999
447,7.3849754,8.922683,4.256442,4.478545,4.2000027,4.432743,67.05
448,7.3522034,8.86441,5.6545725,4.706903,4.39104,4.0524516,67.2
449,6.973567,7.8279786,5.8315487,4.279928,4.254248,3.728012,67.35
450,7.5497475,7.776299,4.1250095,4.2183986,4.627844,4.1978493,67.5
451,8.593999,7.638591,4.629393,4.688334,4.353711,4.7069535,67.64999999999999
452,7.77921,8.9281435,4.1457515,4.4727616,3.856498,4.5148973,67.8
453,7.7917295,9.132858,5.069638,4.3152494,4.559483,5.6815977,67.95
454,7.9319425,8.860262,5.6598244,4.517737,4.443241,5.267325,68.1
455,7.351487,8.467591,5.20587,4.1046147,4.325482,3.6124635,68.25
456,7.404632,8.336399,4.287036,4.5626645,4.6315203,4.087063,68.39999999999999
457,8.520721,8.287614,5.4566956,4.270616,4.7086716,4.370407,68.55
458,8.588888,8.654812,5.5531497,4.3688087,4.614101,3.7598138,68.7
459,7.379725,8.48345,4.9297576,4.4111114,4.639043,3.8585243,68.85
460,7.792245,7.333775,3.120596,3.6651855,4.5727396,4.6775417,69.0
461,7.244252,9.218111,4.252626,3.9940572,4.4442854,3.1472397,69.14999999999999
462,7.8662844,8.409379,4.3674603,3.7110088,4.329215,5.471144,69.3
463,7.6768694,7.720628,3.5296085,5.2116976,3.9204314,4.4918694,69.45
464,8.712061,8.723669,4.0388503,4.334382,3.597416,4.3926053,69.6
465,8.600232,8.431264,4.3291564,4.618398,3.6602597,3.540714,69.75
466,7.8519006,9.039465,4.895221,4.003196,3.9344704,4.053487,69.89999999999999
467,8.682471,8.453521,5.696995,4.0535617,4.364572,3.9647155,70.05
468,8.259806,8.84486,5.072615,4.3808165,4.302442,3.9860299,70.2
469,7.736123,8.486647,3.2682467,4.4916396,4.3694158,4.180556,70.35
470,7.837962,9.148861,3.9113781,6.2052507,4.1369443,5.1357102,70.5
471,9.298772,8.626926,4.525654,4.1109877,3.9821455,3.964567,70.64999999999999
472,9.0399065,8.289124,4.501429,4.603678,4.916791,3.7157633,70.8
473,8.281664,7.8347692,3.6141973,4.2338185,4.357999,3.801204,70.95
474,8.689655,8.266746,4.000828,4.07105,4.171811,4.120813,71.1
475,8.621506,9.173507,4.7677765,5.152223,4.098504,3.9092586,71.25
476,7.6834083,8.070539,3.8647988,4.472081,4.3909817,4.1905136,71.39999999999999
477,7.765295,9.285084,3.824285,4.356764,5.0243244,4.8967953,71.55
478,8.556686,8.405521,4.2608542,4.5579295,4.8452873,4.4435697,71.7
479,8.16873,7.892947,3.9121268,4.272389,3.5713458,4.5548763,71.85
480,8.293149,9.032215,3.630087,4.538819,3.0641246,3.709624,72.0
481,7.553777,8.834973,3.459124,3.9402409,3.6665397,3.7159867,72.14999999999999
482,8.510934,8.269978,3.6771903,4.3310666,5.2333937,4.406643,72.3
483,8.345686,9.11442,3.9905117,4.492846,3.9528356,4.139113,72.45
484,9.166178,9.056436,4.296423,4.4968853,4.2585716,4.6138387,72.6
485,8.398167,8.586972,4.3178406,4.0105286,4.0118914,5.3391027,72.75
486,8.553048,7.7570257,3.9589024,4.741692,4.433165,4.345044,72.89999999999999
487,8.138313,8.402783,4.195637,4.2899566,5.5494857,3.8140843,73.05
488,7.726249,8.717055,3.747158,4.432603,4.6773667,4.976282,73.2
489,8.034782,8.553854,2.9774997,4.4820585,4.149589,6.2292566,73.35
490,6.946962,7.950486,4.397162,4.8018155,4.234615,3.6672225,73.5
491,8.631376,9.563715,3.799827,4.5775185,4.290191,3.9520526,73.64999999999999
492,8.730818,8.578289,4.0748987,3.957334,4.73333,4.0708737,73.8
493,8.560035,7.6775036,4.630965,4.3773136,3.840647,3.841519,73.95
494,7.5089827,8.303469,4.093033,4.4490204,3.7495782,3.354603,74.1
495,7.475211,7.7126465,4.422194,3.9094732,5.182126,4.2702723,74.25
496,9.084049,8.321231,3.8348646,4.9568214,4.1618786,3.862102,74.39999999999999
497,8.707136,8.797901,4.074126,3.9639428,4.320063,5.2164526,74.55
498,8.636259,8.437728,3.620818,4.8814917,4.2880964,5.4880543,74.7
499,8.3340225,8.157554,3.9480808,4.0545053,3.8178039,5.109169,74.85
500,8.3965645,8.248493,4.266183,4.156269,5.163947,4.6043525,75.0
501,8.033144,8.193266,4.3077545,4.2125325,4.13559,4.750635,75.14999999999999
502,8.355753,9.21488,3.6056485,4.462918,4.164067,3.9051106,75.3
503,8.413106,8.058773,4.3416963,4.1620107,4.558547,4.0160093,75.45
504,7.5094156,7.9111266,3.9101853,5.22605,5.172434,5.3328857,75.6
505,8.891033,7.741832,4.0470033,4.7847424,4.636431,4.5336194,75.75
506,8.113366,8.450854,4.1193023,4.7371225,4.1450844,5.8987803,75.89999999999999
507,8.614775,8.629154,4.476526,4.9741187,5.018645,5.91381,76.05
508,7.903157,8.042518,4.234534,4.016948,4.624936,5.141185,76.2
509,8.854448,8.41835,3.753669,4.5503964,4.1577435,5.2914886,76.35
510,8.07929,8.701859,3.8457026,4.7159233,4.596172,5.0982904,76.5
511,7.7377315,8.203245,4.261541,4.215231,4.5314975,3.763824,76.64999999999999
512,8.893379,8.30861,4.491359,3.8305175,4.1525354,4.795156,76.8
513,9.073476,8.5933075,2.5630884,4.897352,3.8840091,4.4921236,76.95
514,8.877243,7.4372554,4.1181774,4.3053527,5.1391315,5.1259956,77.1
515,9.504168,8.74874,3.9149559,4.8758783,3.8250625,5.2868795,77.25
516,8.76446,7.930165,4.655426,4.6071544,5.0536685,4.517871,77.39999999999999
517,8.643181,8.134527,4.2916975,4.270919,3.8884912,3.9189782,77.55
518,8.201418,8.517591,3.977389,4.908672,4.7751136,5.0216155,77.7
519,8.428138,7.9664187,4.5620356,4.176413,5.469374,4.0415735,77.85
520,8.457907,8.2061,4.161367,4.3266497,4.7616634,3.5589383,78.0
521,8.311633,7.966552,3.3718472,4.511386,3.8383274,4.332246,78.14999999999999
522,7.6686378,7.4907637,3.7446735,4.288145,3.4173038,4.9944587,78.3
523,8.297212,8.16991,4.660419,4.7565536,4.5998855,4.138538,78.45
524,7.667757,8.77571,3.8691494,4.26087,3.6642776,5.408068,78.6
525,7.1524405,8.25293,3.8292522,4.5797787,4.6699657,5.952216,78.75
526,7.2459464,8.344665,4.1651173,4.120274,4.2729645,5.8635354,78.89999999999999
527,7.939186,8.681751,3.9754784,4.401203,5.247632,5.0154905,79.05
528,7.9924726,8.707607,3.9015546,4.6493278,3.4041457,5.2900147,79.2
529,7.5334697,8.404156,4.114818,4.237464,3.9218216,4.432241,79.35
530,7.117695,8.496136,3.8882327,4.8577476,5.156415,5.087549,79.5
531,7.6638556,8.577692,3.8687758,4.6067967,4.0658207,3.6744132,79.64999999999999
532,7.5570374,8.554451,3.3392878,4.7198825,4.1633983,4.475488,79.8
533,8.051518,8.24585,3.4620574,4.5529556,5.0189734,4.6421094,79.95
534,8.44823,7.9121532,3.104927,4.823096,4.2546806,5.3772707,80.1
535,7.7363133,8.092604,4.036547,3.6791432,3.9548013,3.5396423,80.25
536,8.690432,8.647662,2.4218793,4.109643,4.2591205,5.0972657,80.39999999999999
537,7.7036104,7.9840727,4.1449776,4.5250015,3.0289173,5.021415,80.55
538,7.0074806,8.902247,4.778142,4.247636,4.2810445,4.45737,80.7
539,7.88975,9.239981,4.2947626,4.2808294,3.765111,3.875004,80.85
540,7.8725104,8.334981,4.0530624,3.8787959,4.145718,4.3186526,81.0
541,9.026436,8.11699,3.8469112,3.8857355,4.127905,4.167673,81.14999999999999
542,8.610749,8.586957,3.7941213,5.191944,3.8769846,4.244507,81.3
543,8.509611,8.234804,3.0232499,4.8735023,4.862253,4.0548983,81.45
544,9.045969,8.164073,4.619812,4.534295,3.353801,5.6696777,81.6
545,9.082002,8.236355,3.9562857,3.88983,4.289921,5.508314,81.75
546,8.070317,9.23554,4.684699,4.7913823,3.3193183,5.311817,81.89999999999999
547,7.999942,8.61129,2.855297,4.1401644,4.220659,3.7174835,82.05
548,7.8987737,8.443768,2.9207869,4.1324587,4.5848093,4.041417,82.2
549,8.924722,8.680456,3.4050133,4.9693995,4.514224,4.1607018,82.35
550,8.183214,8.888543,4.469549,4.6256614,5.4477267,4.2101946,82.5
551,7.527573,9.194988,3.5516577,5.11869,4.7380247,4.1649,82.64999999999999
552,7.439595,8.772097,3.9633117,3.989119,4.631494,3.8595438,82.8
553,7.785734,9.132472,5.8413086,4.4133205,4.406971,4.6362834,82.95
554,7.8354063,8.109772,4.349619,4.5791283,4.3218045,4.369554,83.1
555,9.213808,9.221469,4.964184,4.7228484,4.4682198,4.387516,83.25
556,7.708124,8.435098,4.594527,4.1290965,4.108301,4.3727856,83.39999999999999
557,7.203223,9.988853,4.609817,5.0923185,4.398117,5.2249947,83.55
558,8.716824,8.040249,4.71561,3.6873555,4.7106857,5.6581745,83.7
559,7.561305,8.508436,4.8636284,4.5957975,5.0898,5.6841307,83.85
560,7.3999977,7.890275,4.394209,4.476406,5.7083864,4.8164024,84.0
561,8.929468,7.3240404,5.22273,4.2932262,5.2133894,3.753572,84.14999999999999
562,7.412892,8.239669,5.6184626,5.3685737,3.9948864,5.255127,84.3
563,9.216707,8.5875025,5.6379375,4.259539,5.176676,5.1321406,84.45
564,9.374593,8.988254,4.5474153,4.726202,4.088941,5.0274086,84.6
565,9.038364,8.46466,5.702221,5.0462985,4.6425037,5.358863,84.75
566,7.812004,8.370723,5.412842,4.7549586,4.3286953,5.20181,84.89999999999999
567,8.168336,8.349771,5.7474084,4.609768,4.637322,4.483244,85.05
568,8.290335,8.410706,4.410885,4.963012,5.457733,4.7785163,85.2
569,8.681385,8.796375,4.690507,4.7852883,6.2973523,4.824794,85.35
570,7.566663,8.441044,4.4121017,4.884689,4.327748,4.5996723,85.5
571,7.3873606,8.770334,4.382563,5.0485725,4.728852,5.302557,85.64999999999999
572,8.195025,8.747036,4.7909656,5.047734,4.610688,4.791564,85.8
573,8.412598,8.69728,4.9888544,4.6981277,3.9728956,4.006465,85.95
574,7.482045,8.138454,3.781157,4.4927697,5.225344,4.274913,86.1
575,8.322781,8.672971,4.26646,4.4733267,5.3308625,4.482686,86.25
576,7.9731407,8.114711,4.688942,4.7275667,5.9341483,5.034294,86.39999999999999
577,7.5575275,8.20547,4.118453,3.9930758,5.308044,4.8547683,86.55
578,7.7772264,8.407066,4.6904078,4.254219,5.555769,5.2120585,86.7
579,8.042662,9.267003,4.0725527,4.4841,4.3262525,4.718923,86.85
580,8.063373,8.224533,4.3191924,4.8439,5.5797186,4.8533874,87.0
581,8.160039,8.647042,4.187259,4.2859426,4.5572176,4.3212214,87.14999999999999
582,8.276678,8.543274,4.8298635,4.574506,4.488279,4.484515,87.3
583,8.185638,8.849005,5.167136,4.6716413,4.5882254,4.53065,87.45
584,7.788934,8.572309,5.6056027,4.291859,4.3679295,4.790805,87.6
585,7.998328,8.752948,5.8208313,4.810352,5.18321,5.3811097,87.75
586,7.711218,7.796961,6.0966063,4.527745,4.5405235,4.643298,87.89999999999999
587,7.4273653,7.6965237,6.4374495,4.8145037,4.1916933,4.833595,88.05
588,7.9780197,8.635609,5.5120187,4.4298654,4.765095,3.9360118,88.2
589,6.737073,8.497172,5.354178,4.292341,4.534783,4.241413,88.35
590,7.722949,9.226409,5.9492636,4.6163116,4.702612,4.10531,88.5
591,8.475307,8.068503,5.715175,4.2818503,5.0353394,5.3418436,88.64999999999999
592,8.781208,7.7159715,4.028259,4.49048,4.6477604,3.9509616,88.8
593,8.007252,8.257204,4.1171536,4.0898967,4.929988,5.77616,88.95
594,8.042418,8.694456,3.7500298,4.6158214,3.2661471,4.4122725,89.1
595,8.397545,8.081377,4.4294996,4.8095856,2.8250983,4.403581,89.25
596,8.7311735,9.729347,4.6172214,4.534902,3.6844568,3.7844944,89.39999999999999
597,8.823492,8.510906,4.7153683,3.680024,4.7119527,4.3214808,89.55
598,8.967292,7.568522,5.31575,4.187346,4.3520937,4.6433287,89.7
599,8.03424,8.298651,5.2962704,4.4904914,5.359588,3.788974,89.85
600,8.601633,8.841904,5.4633465,4.5660706,4.109291,3.949237,90.0
601,9.102885,9.378068,4.391634,4.2054243,4.002728,4.322927,90.14999999999999
602,8.970874,9.112386,5.119948,4.884414,3.4415631,4.1518583,90.3
603,8.6519985,8.414323,5.6552362,4.051702,4.319833,4.1081924,90.45
604,8.498,8.677471,5.753989,4.328163,4.5903587,4.7555823,90.6
605,7.7932076,8.94998,5.523141,4.0723343,3.5302055,4.8724775,90.75
606,7.953581,8.748303,5.931443,4.3381934,4.6439176,3.8099077,90.89999999999999
607,8.562221,8.291489,4.7002635,4.07843,4.0466924,4.944004,91.05
608,7.7136383,8.002369,5.687349,4.75133,4.8422885,3.7181745,91.2
609,8.379559,8.957727,4.632404,4.3043013,3.930818,4.822391,91.35
610,7.487405,7.8460226,5.066437,4.7944345,3.6303165,4.154972,91.5
611,8.021791,8.18272,5.6863265,4.7190166,3.9535174,4.370894,91.64999999999999
612,7.8323703,8.1203985,6.1300397,4.1948833,4.7004943,3.8772397,91.8
613,8.559944,8.912811,6.0819364,4.3254704,4.1013846,4.459258,91.95
614,8.818598,7.8136277,5.6911364,4.3865843,3.9257386,3.7296295,92.1
615,7.8678603,8.206159,5.7332826,4.423064,4.9656873,5.0268073,92.25
616,8.222806,8.988103,5.7485027,4.074101,3.877041,4.414727,92.39999999999999
617,8.872658,7.6167736,5.697734,4.386178,5.1057663,4.3162813,92.55
618,8.332192,8.075236,5.678871,3.4525237,4.937008,4.187459,92.7
619,8.18761,8.61232,5.063532,3.9882193,4.581718,4.4447503,92.85
620,7.742863,9.583319,5.143535,3.498802,4.5261126,3.8778746,93.0
621,7.7919664,8.9577875,5.6317835,4.0325313,3.1982346,4.9131975,93.14999999999999
622,7.640434,7.9938736,6.406648,4.202219,4.1594315,5.5603094,93.3
623,8.433494,7.454334,5.688315,4.465411,4.9204726,3.9115417,93.45
624,8.81168,8.17061,6.4182453,4.2246585,4.972524,4.0777807,93.6
625,7.9226565,9.045496,5.2459292,3.613129,5.1363425,5.0787396,93.75
626,8.572737,8.719822,5.4633336,3.8118224,5.2980523,4.2640624,93.89999999999999
627,7.3603826,7.6216774,5.3795166,3.9171886,4.29892,4.36905,94.05
628,8.204302,9.370289,5.349855,4.114996,4.550076,4.076358,94.2
629,7.8630304,8.937977,5.962949,3.9068172,5.6683493,3.999998,94.35
630,8.029476,9.030556,6.1280103,4.525674,4.6062756,5.0468974,94.5
631,7.6188154,8.793115,5.0701375,3.9651587,4.454986,4.3878064,94.64999999999999
632,7.862813,7.5767365,6.010846,4.6883755,4.1710997,4.2110257,94.8
633,8.060726,8.013507,5.7937994,4.657058,3.9778743,4.4137483,94.95
634,8.028233,9.085051,5.2316003,4.438669,4.4807744,3.4049811,95.1
635,7.6047955,7.8252726,5.0532303,4.192289,4.6348963,5.1723285,95.25
636,8.055678,8.544406,4.758527,3.752136,4.852262,5.2854867,95.39999999999999
637,7.8336406,9.2287245,5.204659,4.3823633,5.457794,4.48248,95.55
638,7.912717,8.126787,4.969404,4.7319517,5.0560117,4.3783545,95.7
639,8.931746,8.44901,5.063886,4.292426,4.36518,3.771908,95.85
640,7.8071537,8.598627,4.7973766,4.0293226,5.2692084,4.8275833,96.0
641,8.146495,8.79583,5.804352,5.0738044,5.007367,4.0259695,96.14999999999999
642,7.8639674,8.35774,5.0341053,3.6292186,5.1270647,4.305106,96.3
643,7.432019,7.716021,5.0298376,4.5159473,4.4428544,4.5475416,96.45
644,8.931906,8.507037,4.9653583,4.1565666,4.0030613,5.2711744,96.6
645,8.405351,7.741904,5.4531574,4.1880627,5.531473,4.6143856,96.75
646,8.4389715,8.779763,5.5101013,3.8960142,4.3747025,4.300482,96.89999999999999
647,8.044914,7.5965595,5.34466,4.9558883,4.7217207,5.544495,97.05
648,8.880051,8.357275,5.460844,4.7608085,5.270395,4.289908,97.2
649,8.487721,8.617504,5.1113243,5.291114,4.9980197,3.4227934,97.35
650,7.258498,8.11411,4.749887,4.0667663,3.610251,5.5278845,97.5
651,8.499679,8.506364,5.324683,5.308788,4.543995,3.7004538,97.64999999999999
652,7.611289,8.798319,4.5767016,4.052327,4.246092,3.8610182,97.8
653,8.324462,8.054597,5.0085588,4.581713,5.1577024,4.653714,97.95
654,8.213734,8.218505,5.814219,4.6626,4.231334,4.1746726,98.1
655,9.193854,9.379938,5.8778663,4.2549987,4.241919,4.8948812,98.25
656,8.021684,8.463765,5.7041903,4.2134786,3.174984,4.4809074,98.39999999999999
657,7.6272626,8.15789,6.089924,4.0032253,4.275655,4.585803,98.55
658,7.966805,8.028165,6.2325525,4.4546194,4.1876574,4.8855405,98.7
659,8.2077,8.492634,5.809598,4.350835,4.832176,5.023692,98.85
660,8.884045,8.499125,6.212779,4.3320584,4.610775,3.7713609,99.0
661,8.321787,8.649119,5.054988,3.9785318,5.0981846,4.136886,99.14999999999999
662,7.4206,7.924391,5.8659387,4.3990498,3.0800486,3.8573005,99.3
663,8.439825,7.989728,6.1992235,4.7163305,3.9679918,4.641782,99.45
664,7.459585,7.9156723,5.797637,3.5178165,3.5208738,4.254143,99.6
665,7.6749663,7.62553,5.956086,4.472607,3.7989316,4.7572956,99.75
666,8.117264,7.997238,6.072421,4.501687,4.84402,4.41545,99.89999999999999
667,7.089246,8.181623,5.669943,5.2120566,4.1307507,4.6402893,100.05
668,7.3956585,7.878299,6.204258,4.1622524,4.4844747,4.399018,100.2
669,7.7969837,7.63967,5.5692363,4.2588744,3.604415,4.7497516,100.35
670,8.320269,8.190418,5.016473,3.1273234,5.18044,4.4602604,100.5
671,7.4341593,7.8787756,5.4670925,4.512971,5.0734243,4.4543166,100.64999999999999
672,7.4866714,7.235021,5.9601793,4.4558563,3.651197,4.057029,100.8
673,7.598166,8.189147,5.8000283,4.889134,4.8547463,4.1866574,100.95
674,7.663136,7.855777,5.015233,4.746725,3.847137,4.4981956,101.1
675,7.8030605,7.39602,5.7819557,3.6967494,4.848356,4.3921156,101.25
676,6.8939443,7.892624,6.346958,4.1364756,4.384717,5.628801,101.39999999999999
677,7.459888,7.1933365,5.7414694,4.346104,3.374635,4.893012,101.55
678,7.4957514,7.7158666,5.3966312,3.696309,3.6409166,4.156331,101.7
679,7.155252,7.976101,5.544717,4.3303256,4.186928,3.0650196,101.85
680,8.4629545,9.310958,5.78117,4.1219893,3.7137046,4.6104345,102.0
681,7.8283286,7.7366233,5.7156844,4.344576,3.914901,5.180094,102.14999999999999
682,7.2628407,8.663557,5.608313,3.9599311,3.7880208,4.8124037,102.3
683,8.070644,7.9208174,5.19755,5.189911,4.716464,4.8536277,102.45
684,7.4663496,7.7146764,5.6240215,4.289287,5.2943616,4.4212623,102.6
685,7.5602107,8.832572,4.6361203,4.3656487,5.5554624,4.5159054,102.75
686,7.4539747,7.643926,5.390057,3.6209373,4.1537905,4.540607,102.89999999999999
687,7.720044,8.403146,5.3734636,4.5370455,5.936194,4.6206255,103.05
688,8.441097,9.221165,5.6096935,4.006298,4.824532,4.846298,103.2
689,7.188747,8.702385,6.31051,3.9930387,5.7626038,4.078724,103.35
690,7.328181,8.762075,5.843231,4.0200357,5.6688023,4.3315606,103.5
691,7.937049,7.7728534,5.374547,4.4578166,4.807617,3.7893107,103.64999999999999
692,6.9908304,8.024906,5.553689,4.8617644,4.8061175,4.773425,103.8
693,7.479169,9.054125,6.2288256,4.038131,3.046155,4.5933237,103.95
694,7.616431,7.0610666,5.3676963,4.222469,2.641551,5.254034,104.1
695,7.699793,7.2385902,5.795061,4.8169966,4.032118,4.9899335,104.25
696,7.953034,6.957166,5.366167,4.9821253,4.279726,4.946991,104.39999999999999
697,7.717845,8.461677,5.631895,4.320961,4.040733,4.2565494,104.55
698,8.836408,7.992174,3.934091,4.240267,3.6545324,5.758259,104.7
699,8.241256,8.650154,5.5082846,4.4883804,4.180075,4.30569,104.85
