,S1a,S1b,S2a,S2b,S3a,S3b,time
358,1.7617445,1.6990843,11.050724,18.047483,14.381658,11.25846,53.699999999999996
359,1.652897,1.7226577,13.457151,18.48439,12.449343,10.9652815,53.85
360,1.7215894,1.6333706,10.332614,15.627551,13.167509,10.550041,54.0
361,1.7086217,1.7329354,10.596388,18.750254,14.40022,12.219143,54.15
362,1.8883468,1.7520906,10.697344,16.033499,12.158564,11.135297,54.3
363,1.7348621,1.9495232,16.307594,17.237862,11.907555,9.968968,54.449999999999996
364,1.7232208,1.7273934,14.005335,16.918201,13.429054,11.3803425,54.6
365,1.6413128,1.700218,12.017277,17.072683,12.523808,11.384966,54.75
366,1.7187892,1.9972339,16.64729,18.027885,14.313217,11.280371,54.9
367,1.7315365,1.5815744,14.768686,16.405132,13.6931095,13.300034,55.05
368,1.7467266,1.7230284,16.442434,15.513447,11.358537,11.009632,55.199999999999996
369,1.7386744,1.7682785,13.464232,16.297354,12.160307,11.879763,55.35
370,1.9318007,1.7856007,12.467118,15.522654,11.962314,10.30981,55.5
371,1.6224896,1.7536579,13.653084,16.082785,11.260988,11.731844,55.65
372,1.682308,1.7681049,13.250031,15.014071,11.2525425,8.828269,55.8
373,1.8426985,1.7791027,14.016022,20.032885,11.611916,11.438877,55.949999999999996
374,1.5865213,1.919452,14.428804,16.848562,12.342012,9.4949,56.1
375,1.8168678,1.7615157,14.300022,16.445377,10.25576,9.917716,56.25
376,1.762212,1.8414415,13.557778,14.111558,12.172299,9.498644,56.4
377,1.8055944,1.8249872,14.742275,14.051712,12.342514,7.7468586,56.55
378,1.7272674,1.7509477,8.658339,15.851467,10.271568,10.772139,56.699999999999996
379,1.7786611,1.6029006,12.62074,15.537626,11.463504,10.128451,56.85
380,1.6486208,1.8095086,12.742617,15.965179,11.030788,14.211427,57.0
381,1.7515717,1.8493891,15.367123,15.8703985,10.084481,12.936286,57.15
382,2.0275335,1.6735771,15.611974,14.64487,11.53392,10.167801,57.3
383,1.910619,1.9939642,15.123394,18.130262,10.859771,10.509776,57.449999999999996
384,1.743963,1.7833228,16.183163,16.9828,10.644926,11.088293,57.599999999999994
385,2.0361803,1.7423675,16.19218,18.146507,12.209907,10.43077,57.75
386,1.6807356,1.6844664,14.557026,15.976364,12.950855,11.503035,57.9
387,1.9310117,1.6721319,14.353438,17.196259,11.247452,11.277142,58.05
388,1.6850955,1.6768785,11.339399,16.96654,12.292066,11.688247,58.199999999999996
389,1.6957929,1.6681457,15.747251,16.47927,10.276889,12.272196,58.349999999999994
390,1.6513824,1.8366776,15.937291,17.697672,10.858887,10.867264,58.5
391,1.6581137,1.7015947,9.854126,16.319862,10.897326,10.551155,58.65
392,1.8518324,1.7352198,11.497373,14.810293,10.531274,9.595549,58.8
393,1.9060396,1.7874465,13.944087,15.989556,9.444406,12.154866,58.949999999999996
394,1.6552148,1.735699,12.8321,17.270336,10.508858,11.852663,59.099999999999994
395,1.6711015,1.748275,15.776968,18.421608,10.828812,13.460985,59.25
396,1.6804625,1.6824692,12.735873,18.657776,12.506865,13.77639,59.4
397,1.6846174,1.7035692,15.31263,17.889355,9.584639,10.793547,59.55
398,1.8926989,1.7939861,16.969488,17.90995,11.91187,12.094723,59.699999999999996
399,1.7794487,1.7094988,13.773579,16.214907,11.727061,12.024404,59.849999999999994
400,1.7124766,1.640992,11.888121,16.060152,11.696854,13.344321,60.0
401,1.8156841,1.7033589,14.406911,16.495932,8.5225315,12.006555,60.15
402,1.7558634,1.7088311,15.494723,17.149237,13.961973,13.431076,60.3
403,1.7246482,1.7719281,15.02305,17.333769,10.976616,13.612843,60.449999999999996
404,1.8442781,1.7997462,11.374353,16.985947,13.127863,13.528961,60.599999999999994
405,1.6252737,1.6048446,11.463224,14.676496,11.19294,13.401109,60.75
406,1.7014421,1.7542039,10.218569,13.610815,11.338497,13.491521,60.9
407,1.7084916,1.657226,12.186478,14.616233,12.436909,14.82567,61.05
408,1.6467605,1.6254742,10.936655,16.41464,13.40968,14.293777,61.199999999999996
409,1.7056715,1.5746017,10.35727,16.610308,11.986919,14.123606,61.349999999999994
410,1.9018571,1.7742522,8.521411,15.097312,12.920715,14.95768,61.5
411,1.7748022,1.832899,12.369513,14.101416,11.782478,10.679573,61.65
412,1.7043239,1.7091854,6.928594,17.296844,12.833915,11.3378725,61.8
413,1.7876791,2.0444713,11.393879,18.19496,11.866558,13.555245,61.949999999999996
414,1.5884757,1.6470593,12.412339,17.225239,11.732797,11.3631735,62.099999999999994
415,1.6567081,1.7694694,11.097216,17.349321,11.922308,11.454164,62.25
416,1.7221575,1.6973795,10.860845,16.712187,13.130693,11.629404,62.4
417,1.72085,1.8209476,9.838502,14.835843,11.858415,11.907837,62.55
418,1.7497789,1.7870117,11.171272,16.551392,11.557919,11.29788,62.699999999999996
419,1.8351711,1.7213112,12.644535,16.55133,15.459936,12.376833,62.849999999999994
420,1.6726602,1.7557564,11.799887,17.700418,13.470431,11.34577,63.0
421,1.7979751,1.7133775,10.874142,15.639443,13.493524,11.883873,63.15
422,1.778233,1.7769133,9.869723,16.625294,14.293674,11.626163,63.3
423,1.6504905,1.6440052,11.423485,17.580465,13.39468,11.956635,63.449999999999996
424,1.6435362,1.710305,11.382257,19.737146,10.338801,11.886449,63.599999999999994
425,1.7510786,1.6642576,10.357115,17.526714,11.935297,11.559662,63.75
426,1.7684338,1.7240714,12.079311,17.113798,13.348626,11.696505,63.9
427,1.8114197,1.8081762,13.418152,17.978384,11.521436,12.048345,64.05
428,1.8114794,1.6645862,14.737796,18.146696,11.58777,11.277404,64.2
429,1.9324908,1.6568714,14.58687,17.448574,11.972832,11.816602,64.35
430,1.6562302,1.8175952,15.744226,14.700935,11.53102,11.892381,64.5
431,1.8235114,1.7143552,14.845315,14.369623,13.768322,10.870783,64.64999999999999
432,1.7746367,1.699918,14.995817,16.250317,14.442097,11.440504,64.8
433,1.8780082,1.741202,13.441544,21.066746,12.732572,10.484699,64.95
434,1.7747217,1.6796908,15.39534,18.783457,13.065028,11.154049,65.1
435,1.7031943,1.7585526,15.345444,20.585293,17.068407,11.005769,65.25
436,1.707104,1.7605222,15.855677,20.095179,15.481977,11.831678,65.39999999999999
437,1.7602473,1.5878451,14.981752,18.909946,14.903742,13.640858,65.55
438,1.739381,1.749329,15.234074,19.289293,11.23351,9.4727335,65.7
439,1.8278549,1.6642319,16.959808,18.997782,13.343114,10.602885,65.85
440,1.8773557,1.8412519,15.975379,19.235672,15.313259,9.568735,66.0
441,1.7103863,1.6874883,14.522495,19.664557,14.577726,10.890516,66.14999999999999
442,1.722371,1.8797162,16.41583,19.584383,16.013891,9.001092,66.3
443,1.7950723,1.5601285,14.654765,18.246464,14.092284,8.793336,66.45
444,1.6097707,1.6805162,14.71064,16.91347,14.203976,9.384683,66.6
445,1.6254126,1.7450309,15.189982,18.60055,17.070967,11.420061,66.75
446,1.821618,1.7184913,13.450459,18.53988,11.559419,10.047707,66.89999999999999
447,1.9154869,1.8326895,16.17563,17.608793,11.463304,10.323096,67.05
448,1.8169308,1.6796893,16.571266,18.55635,13.5363,9.234914,67.2
449,1.7849627,1.7636739,14.162197,18.40925,15.416494,9.484575,67.35
450,1.8081218,1.7981064,14.097452,18.21738,12.5305195,11.133747,67.5
451,1.8580109,1.702218,14.089535,17.721859,12.863139,10.45289,67.64999999999999
452,1.936894,1.801923,13.579278,18.089382,13.731638,9.866817,67.8
453,1.8509281,1.7355269,15.848526,19.671806,13.1967945,8.592361,67.95
454,1.6781282,1.6942103,15.5108795,18.34741,15.150052,10.007716,68.1
455,1.8692622,1.6610353,16.029892,18.39112,12.195277,8.990633,68.25
456,1.79496,1.7222447,14.668846,18.644457,12.380682,9.541523,68.39999999999999
457,1.76713,1.9245899,16.836882,19.718113,12.188654,10.881292,68.55
458,1.6756703,1.8001833,18.084766,19.761305,11.901361,9.835082,68.7
459,1.8187135,1.7372226,15.598608,17.81648,11.098767,10.521598,68.85
460,1.8884314,1.6457345,15.449858,18.13488,11.455027,12.0217705,69.0
461,1.8390805,1.7295282,14.855217,18.547354,12.296829,11.02727,69.14999999999999
462,1.8580105,1.8288964,12.982921,19.24431,13.27944,11.8710785,69.3
463,1.6714536,1.7532616,13.611734,19.155972,11.592932,10.910786,69.45
464,1.6953943,1.9314419,14.069534,19.323935,12.289541,9.987919,69.6
465,1.6881094,2.0447419,14.351368,18.723516,10.958352,9.917109,69.75
466,1.7393563,1.6445934,13.897649,19.795492,12.611991,10.388164,69.89999999999999
467,1.8032336,1.7121171,14.276763,19.962944,12.531567,9.924536,70.05
468,1.7473782,1.8427609,12.64292,17.749655,12.488308,10.4426155,70.2
469,1.8920182,1.7157235,11.600875,18.14853,12.697349,10.1586895,70.35
470,1.7587438,1.9046837,12.878172,18.45561,11.978472,9.821213,70.5
471,1.8670986,1.7484587,11.713764,18.346561,12.27161,9.884382,70.64999999999999
472,1.7401605,1.754763,9.681147,17.676779,12.534389,10.798098,70.8
473,1.6678482,1.7223452,10.253197,20.914516,14.194518,10.369843,70.95
474,1.8115877,1.7369074,9.990622,18.703434,11.970869,10.00844,71.1
475,1.7266036,1.7910694,10.213785,18.865671,11.683504,10.371281,71.25
476,1.645035,1.6889579,11.194628,19.37206,11.53653,9.948739,71.39999999999999
477,1.6304241,1.7116492,10.656897,18.67916,12.368746,10.782861,71.55
478,1.6403259,1.66579,9.0387945,19.30177,13.371922,12.638618,71.7
479,1.6481247,1.8882654,12.785939,18.814484,12.703881,14.622031,71.85
480,1.7398145,1.7736213,12.898626,20.134766,12.017008,12.923775,72.0
481,1.7833472,1.7703614,15.686971,18.701113,12.343042,13.271457,72.14999999999999
482,2.0341694,1.6888185,12.427311,18.364727,13.664793,13.64012,72.3
483,1.7503574,1.8969786,11.877585,19.63326,15.797966,11.703404,72.45
484,1.7690641,1.6538556,12.510594,19.327047,14.365893,11.6225815,72.6
485,1.6913507,1.7600954,12.182091,19.877413,13.721922,11.459099,72.75
486,1.8196731,1.8495681,12.413963,19.409586,10.670196,10.712572,72.89999999999999
487,1.7255312,1.7334384,10.654426,19.018476,11.382582,13.230879,73.05
488,1.8293732,1.9397333,14.953178,18.87656,10.125101,11.364364,73.2
489,1.7500733,1.7701279,13.419525,17.462849,12.652282,11.2326565,73.35
490,1.8152261,1.7851598,12.452861,18.134192,9.153634,11.626958,73.5
491,1.6813061,1.7029094,14.198778,17.751343,13.244004,12.229575,73.64999999999999
492,1.8477833,1.7035629,14.562513,18.024172,13.176781,10.726958,73.8
493,1.6123526,1.6901703,13.657314,17.66117,13.759724,10.334062,73.95
494,1.7303036,1.7504332,12.373481,19.066862,14.7008,13.046118,74.1
495,1.659673,1.9455397,13.210327,16.996307,13.982513,12.985445,74.25
496,1.86885,1.7770447,11.710397,18.384563,12.139377,12.534039,74.39999999999999
497,1.9467294,1.7459903,11.918547,17.462454,12.982341,14.625312,74.55
498,1.8053362,1.7115393,13.800655,17.507744,13.445047,12.027425,74.7
499,1.766742,1.6601226,12.955536,18.082457,13.570532,9.895402,74.85
500,1.6828618,1.7194414,13.0350895,17.478735,11.060646,9.828909,75.0
501,1.815747,1.7677636,11.40607,18.207998,12.342356,8.939993,75.14999999999999
502,1.7148616,1.6745446,13.863059,18.405205,12.928165,10.160696,75.3
503,1.7200499,1.8519742,12.096457,18.059437,12.19204,11.120407,75.45
504,1.9035374,1.9015665,13.847092,18.78238,12.846961,9.830183,75.6
505,1.834128,1.737489,14.481622,18.369701,11.179777,9.01018,75.75
506,1.7485659,1.8088211,14.857788,19.115025,12.927584,12.4423485,75.89999999999999
507,1.64451,1.6804057,11.243631,18.635996,12.276273,11.680609,76.05
508,1.7516625,1.7272561,13.174342,18.1047,11.127205,13.415335,76.2
509,1.930418,1.67819,12.983728,18.048489,11.442337,14.509472,76.35
510,1.826982,1.8541665,11.06874,17.784164,12.257737,13.439402,76.5
511,1.9458283,1.6305246,11.351789,18.657743,14.773172,14.122389,76.64999999999999
512,1.7166108,1.6740623,11.76203,19.612505,16.148245,13.068211,76.8
513,1.706281,1.7007506,11.63796,18.452938,14.42917,13.842994,76.95
514,1.692683,1.6879458,11.727833,19.262184,12.664346,12.155987,77.1
515,1.7443259,1.6460729,13.008158,18.089306,13.85873,11.215448,77.25
516,1.7102604,1.7688079,13.4718685,19.828638,16.404528,12.532357,77.39999999999999
517,1.8712068,1.6814803,11.494857,19.526173,15.644228,13.211082,77.55
518,1.7731783,1.8247842,12.436571,19.025858,15.071076,12.015695,77.7
519,1.6973342,1.6464012,13.374651,18.497784,12.260065,11.6892805,77.85
520,2.0048425,1.7709656,12.535001,19.224127,16.74777,12.310015,78.0
521,1.7187548,1.7574762,16.263308,18.799023,12.460068,12.465329,78.14999999999999
522,1.6991823,1.6531129,14.019938,18.499647,14.899262,11.582863,78.3
523,1.8092715,1.6294051,12.852486,19.392958,12.0069685,11.568232,78.45
524,1.7589992,1.6737843,13.258291,19.157312,11.666433,11.303568,78.6
525,1.8240962,1.9287863,11.997877,18.777983,12.326451,13.305256,78.75
526,1.8043354,1.7282338,13.998262,19.711725,16.54699,12.113629,78.89999999999999
527,1.898689,1.8728466,11.340755,19.599207,16.37306,12.740753,79.05
528,1.828217,1.8110306,12.337687,18.252752,15.239202,11.306437,79.2
529,1.7785311,1.7729486,11.420799,18.764336,15.08748,11.271955,79.35
530,1.9039278,1.7989886,12.582969,19.982197,12.631668,11.344877,79.5
531,1.6305555,1.7099671,13.440333,18.039934,12.749918,12.984519,79.64999999999999
532,1.7082983,1.8135291,12.207427,18.576162,14.28309,11.271268,79.8
533,1.763258,1.8313775,14.692566,18.797747,17.143768,13.049793,79.95
534,1.7519267,2.139804,12.987278,17.850456,18.60928,11.662739,80.1
535,1.7645054,1.9096572,12.033302,19.666492,20.291033,11.191229,80.25
536,1.8016224,2.018743,14.342443,19.961622,18.496712,10.46659,80.39999999999999
537,1.8118407,1.6955894,13.0289,19.156113,18.148682,11.010919,80.55
538,1.7316443,1.7713362,13.268248,18.884626,18.72288,12.637979,80.7
539,1.7323415,1.6652596,14.187192,19.804024,19.232319,11.747483,80.85
540,1.6568768,1.6707326,14.254947,19.600779,17.053436,12.171258,81.0
541,1.6509194,1.747107,14.013247,20.047081,18.629444,10.313951,81.14999999999999
542,1.8114041,1.9660245,12.65484,20.12387,15.941206,9.430077,81.3
543,1.6899452,1.7184005,12.017928,18.251593,15.341086,11.403027,81.45
544,1.6508389,1.7040367,13.75587,18.526218,14.9463,10.651946,81.6
545,1.9336618,1.7443192,14.110904,19.888199,15.6347,11.665406,81.75
546,1.8009049,1.8941308,13.624358,19.026653,15.753294,11.922447,81.89999999999999
547,1.7758942,1.6504282,13.209164,19.291073,16.867216,12.105194,82.05
548,1.6594898,1.7122115,14.6291065,18.902824,11.9133415,11.30885,82.2
549,1.7541513,1.7881073,14.705545,18.363169,14.982568,11.771188,82.35
550,1.778914,1.6403402,15.59074,19.972729,13.282921,12.322628,82.5
551,1.8348997,1.8281597,14.200821,19.39806,12.415995,12.518474,82.64999999999999
552,1.8278254,1.7517979,11.696362,18.433193,12.9189415,13.004685,82.8
553,1.621372,1.8103921,13.930613,18.572004,13.313435,10.256005,82.95
554,1.7937452,1.6999886,14.974764,19.499868,13.752332,10.176666,83.1
555,1.757524,1.8701303,15.205651,18.552673,13.786137,7.252731,83.25
556,1.6560655,1.7752428,9.360379,19.030495,13.614847,11.120161,83.39999999999999
557,1.8577797,1.9009869,15.6816435,20.125366,13.225048,10.417776,83.55
558,1.8838217,1.8805134,15.351409,19.406513,12.674717,11.418506,83.7
559,1.6408911,1.8279867,14.684322,19.23922,12.468595,12.7758465,83.85
560,1.9087892,1.7959772,13.59071,19.145811,10.2355175,11.591315,84.0
561,1.7040501,1.7645384,13.236797,20.346714,12.620159,11.44163,84.14999999999999
562,1.7100013,1.7617543,14.446527,18.625072,13.312443,10.639206,84.3
563,1.6564738,1.7431378,14.855907,19.503138,14.113348,11.908939,84.45
564,1.8943429,1.8771642,14.732333,19.583284,17.024132,10.658198,84.6
565,1.5818702,1.8211818,13.965494,19.353674,13.259914,9.966608,84.75
566,1.8435242,1.7046978,10.805058,18.99024,16.331564,12.369093,84.89999999999999
567,1.7774472,1.6597464,14.398127,19.043068,13.793135,13.102981,85.05
568,1.8004291,1.6286349,12.200392,19.529497,15.550007,12.7608,85.2
569,1.6649711,1.6419756,8.714823,18.776209,17.550247,12.215176,85.35
570,1.7885257,1.8334334,9.487911,18.471401,16.807201,13.282317,85.5
571,1.5532159,1.7648039,13.862902,20.104877,12.17043,11.162796,85.64999999999999
572,1.7834747,1.7450203,12.509808,18.614641,13.273803,10.529633,85.8
573,1.6970443,1.8042446,12.742157,18.742872,12.11834,10.72653,85.95
574,1.947604,1.6614604,15.23818,18.56592,15.467552,10.62117,86.1
575,1.6428297,1.8093181,14.557594,18.384937,14.726728,12.163792,86.25
576,1.9187369,1.7809579,14.574107,17.26994,13.134981,10.302567,86.39999999999999
577,1.7565312,1.7356648,13.70443,17.919422,11.721635,8.481189,86.55
578,1.593476,1.8175226,14.660305,18.730103,11.865257,12.939829,86.7
579,1.7551483,1.8467152,17.825697,18.045414,11.403689,10.871084,86.85
580,1.693012,1.7060382,16.366695,18.647137,12.433018,9.753811,87.0
581,1.5496916,1.5870298,14.321923,19.101618,12.420654,11.648876,87.14999999999999
582,1.7603393,1.6418831,14.018265,19.175913,10.444363,13.206804,87.3
583,1.8077686,1.7547843,12.791319,19.034657,14.434284,9.800116,87.45
584,1.7488952,1.7066152,13.217468,19.932852,12.170816,11.2401495,87.6
585,1.6194129,1.6705434,12.993279,19.580751,14.030123,8.994934,87.75
586,1.8060625,1.7104547,11.217922,20.607723,14.801269,12.191218,87.89999999999999
587,1.728304,1.6863395,12.191792,19.358389,16.32264,11.112504,88.05
588,1.8095505,1.728287,14.671751,18.998411,13.808872,11.358759,88.2
589,2.0026479,1.7963051,11.340881,16.631247,12.25029,11.1265335,88.35
590,1.7821115,1.7251384,13.871271,19.855278,11.754431,12.431011,88.5
591,1.7108192,1.6394169,13.254272,19.076363,12.930048,11.322708,88.64999999999999
592,1.7116772,1.6997483,9.921893,17.865046,13.039799,11.665089,88.8
593,1.8094481,1.7857164,10.581765,17.622408,11.459571,13.075497,88.95
594,1.8734412,1.7774894,12.052593,19.049961,11.251181,11.669126,89.1
595,1.7191975,1.7732602,14.994854,18.046474,12.906469,12.9389,89.25
596,1.6760993,1.7274086,13.281382,18.924667,12.885798,13.05286,89.39999999999999
597,1.853553,1.6305225,10.757002,16.789433,13.878614,12.428444,89.55
598,1.857647,1.6973962,12.161904,18.284225,13.924104,13.718662,89.7
599,1.7142056,1.7047547,13.018292,20.029976,14.435478,13.424301,89.85
600,1.8036358,1.7604446,11.624099,18.659327,13.49189,13.207812,90.0
601,1.718064,1.6981928,12.051033,20.2092,12.58465,13.828597,90.14999999999999
602,1.7626715,1.6459423,10.865689,19.2509,13.762502,12.112034,90.3
603,1.6820993,1.8010199,9.210086,18.782784,13.546863,13.2838745,90.45
604,1.8915644,1.669078,12.757206,18.76464,13.775645,12.248826,90.6
605,1.8856659,1.8139737,12.210717,18.736368,14.042086,12.836066,90.75
606,1.705351,1.8363606,11.200655,19.863394,12.296297,13.007498,90.89999999999999
607,1.8833795,1.9576442,12.717474,20.05435,13.50039,13.61351,91.05
608,1.7555223,1.697657,11.557885,19.374102,14.688239,12.919977,91.2
609,1.7648219,1.8022871,13.456474,18.28908,14.038491,14.519043,91.35
610,1.8618364,1.7222462,14.629501,16.793377,12.680177,14.396358,91.5
611,2.0389318,1.6002884,11.127207,15.823307,14.558281,13.608609,91.64999999999999
612,1.9564699,1.6327124,9.816485,15.792671,13.409816,12.972723,91.8
613,1.7969106,1.8005245,10.319823,17.622627,14.522776,12.489124,91.95
614,1.779272,1.7544487,14.488527,17.4124,13.467279,13.528765,92.1
615,1.743515,1.6455628,11.937185,15.913322,13.574839,11.393968,92.25
616,1.7206037,1.6795039,11.823608,14.929389,12.612704,15.877359,92.39999999999999
617,1.7212617,1.6617815,13.368118,14.734401,13.201327,15.223457,92.55
618,1.7404141,1.6753103,13.725496,14.909574,15.788136,15.520069,92.7
619,1.7222893,1.5908675,14.246908,15.128608,13.705272,13.940401,92.85
620,1.6024072,1.664155,15.354292,15.225171,12.729197,15.1574955,93.0
621,1.6598939,1.6542588,13.478821,15.623087,14.222132,14.12504,93.14999999999999
622,1.7812655,1.79649,12.147913,15.160957,11.807062,14.314853,93.3
623,1.9167084,1.943085,15.483689,16.041115,13.795651,14.3127575,93.45
624,1.9587784,1.6710234,14.762331,18.803858,14.064282,14.976865,93.6
625,1.8604655,1.653716,12.713428,17.212795,12.825949,15.743366,93.75
626,1.7133565,1.7241298,10.569128,17.009743,11.771551,13.1372795,93.89999999999999
627,1.768899,1.6695064,11.052717,15.364132,13.149483,15.301216,94.05
628,1.7363964,1.8029839,9.853343,15.714402,11.861111,12.620005,94.2
629,1.8355285,1.724674,9.777359,16.271723,12.879232,14.454994,94.35
630,1.7505252,1.7675765,8.503646,16.13573,12.136394,12.926875,94.5
631,1.711355,1.7438335,9.573617,15.324907,12.63999,13.672541,94.64999999999999
632,1.6393887,1.6123855,10.984819,14.514426,12.235614,13.3783,94.8
633,1.8108897,1.7720908,12.360292,14.064682,12.381018,15.110456,94.95
634,1.8255674,1.7248721,13.6339855,16.89705,11.888336,14.08902,95.1
635,1.8176067,1.6981571,9.358531,15.544533,11.989747,14.230951,95.25
636,1.6954408,1.6260773,11.663841,17.220522,12.866386,14.510084,95.39999999999999
637,1.7968435,1.74639,10.156774,16.16147,11.454472,14.352949,95.55
638,1.9618553,1.6671338,10.007746,16.31783,11.686736,14.441439,95.7
639,1.6708796,1.7249138,13.151276,17.087196,10.943785,13.798509,95.85
640,1.6267827,1.8323363,10.456057,15.0871315,12.537184,14.651953,96.0
641,1.7554485,1.7622339,13.186569,14.986675,10.612535,15.229223,96.14999999999999
642,1.8027669,1.6003516,11.8070545,16.087528,12.053083,14.314642,96.3
643,1.8767891,1.7746665,11.614405,17.39432,12.394354,13.592801,96.45
644,1.8739402,1.7746091,10.311971,19.191696,13.081508,14.133386,96.6
645,1.7814487,1.7592418,16.870708,15.830299,11.622614,14.637691,96.75
646,1.6921877,1.6079028,11.423808,15.233362,12.547924,12.688285,96.89999999999999
647,1.9148706,1.721767,12.310802,17.309414,10.654273,12.683069,97.05
648,1.881746,1.8042302,12.247107,17.507072,11.198357,13.119246,97.2
649,1.8341246,1.7318664,8.611246,16.500795,12.551537,12.57724,97.35
650,1.8127332,1.6644858,13.094386,16.905516,12.97779,11.531427,97.5
651,1.870433,1.63414,15.541025,15.341615,11.7524395,12.585091,97.64999999999999
652,1.6920544,1.7087529,16.07592,16.913427,13.235193,11.6577835,97.8
653,1.7741202,1.6812315,13.414403,12.160996,12.917585,11.560108,97.95
654,1.8475235,1.7922161,14.036455,15.050678,12.109899,15.334448,98.1
655,1.7835855,1.6269659,17.494106,13.4841175,12.53528,14.956869,98.25
656,1.611541,1.7197635,16.384604,17.399294,12.828129,12.647293,98.39999999999999
657,1.7038096,1.7569834,11.06382,18.189758,13.350142,12.956253,98.55
658,1.6305221,1.6767586,11.680485,20.339195,12.049837,14.581298,98.7
659,1.6216768,1.9234766,14.826999,18.491137,12.115622,14.553228,98.85
660,1.6987679,1.7185591,12.62693,15.612131,13.059503,16.886206,99.0
661,1.7244555,1.7745154,12.275778,19.725582,12.537065,15.966416,99.14999999999999
662,1.6721045,1.8014157,13.210899,15.941099,13.344103,15.550133,99.3
663,1.6342331,1.9380897,14.152208,18.292557,13.983969,14.500238,99.45
664,1.6158898,1.6615523,12.952044,15.61756,14.243639,10.748853,99.6
665,1.7347312,1.8235375,15.705689,15.90526,11.667832,13.366243,99.75
666,1.8219352,1.9736254,16.32181,14.027517,14.923716,11.601101,99.89999999999999
667,1.5834284,1.8142803,12.21483,16.319847,12.169819,10.2273,100.05
668,1.8136083,1.6266284,14.389115,16.251804,11.905369,14.338507,100.2
669,1.7051023,1.752733,13.372417,14.402332,11.301341,13.144407,100.35
670,1.7941921,1.6289383,12.2831335,17.276268,13.762288,12.3419285,100.5
671,1.6686605,1.6956813,15.459107,18.501198,15.80206,13.54512,100.64999999999999
672,1.7046461,1.6919687,14.600798,19.583002,15.499263,13.555179,100.8
673,1.6516448,1.637355,15.797824,19.372684,16.846495,11.474506,100.95
674,1.8414439,2.0374565,11.9167185,16.816748,15.525197,13.081775,101.1
675,1.7903161,1.7247902,12.691212,17.877329,16.592644,13.533455,101.25
676,1.7166038,1.8173208,14.185942,17.055668,17.103004,12.641326,101.39999999999999
677,5.4286804,1.6058671,8.298083,15.000168,14.80809,13.919109,101.55
678,4.860408,1.7670631,9.52135,15.518105,18.599722,14.189812,101.7
679,3.9154491,1.7094693,11.236237,15.256683,14.565235,14.488058,101.85
680,1.8389964,1.8870165,12.111797,17.934814,16.512716,12.289772,102.0
681,1.7242594,1.751152,15.316704,16.163898,15.042025,13.368903,102.14999999999999
682,1.8202924,1.6843779,13.71416,16.570345,15.370634,14.386194,102.3
683,1.7334002,1.682956,11.982431,15.075903,15.110312,13.173985,102.45
684,1.9355576,1.6834304,12.759973,14.256726,15.348551,14.349119,102.6
685,1.7455566,1.8026869,13.076987,13.791727,14.379774,14.631989,102.75
686,1.7964298,1.768883,11.392464,12.932115,15.454179,12.3748,102.89999999999999
687,1.6703429,1.7880728,10.38089,13.485431,19.003077,13.828075,103.05
688,1.702066,1.6607171,15.3693905,16.367277,13.340616,14.01188,103.2
689,1.7265997,1.7678659,15.078285,14.37697,14.882136,12.618686,103.35
690,1.7682005,1.7589809,14.376232,13.867463,13.438998,14.674231,103.5
691,1.7166829,1.6958548,16.622177,17.330967,12.1499405,14.0675335,103.64999999999999
692,1.6880562,1.7725351,15.122585,15.335972,13.784866,15.195613,103.8
693,1.7243702,1.7250019,15.244836,15.583234,14.303068,13.014132,103.95
694,1.7029582,1.7304573,12.117128,18.758074,16.946232,13.290852,104.1
695,1.6723526,1.6830724,13.926043,16.770164,12.876349,12.917947,104.25
696,1.5694766,1.8454864,13.427656,16.870417,15.36235,10.897822,104.39999999999999
697,1.735624,1.7128469,15.157929,15.332155,12.879373,13.3133545,104.55
698,1.641412,1.8756013,14.212887,14.977383,13.515022,13.160825,104.7
699,1.6929216,1.758356,14.93507,16.405527,13.936339,12.906694,104.85
700,2.0106153,1.7684743,11.219774,16.88824,13.766116,11.872761,105.0
701,1.7191772,1.9108346,13.8635235,17.169365,10.462015,12.99923,105.14999999999999
702,1.748667,1.6773425,12.900196,15.676803,15.355687,14.2042055,105.3
703,1.5767235,1.7820711,13.386574,17.884174,14.218611,12.251111,105.45
704,1.6693583,1.8362945,15.626035,17.999435,10.833778,14.50294,105.6
705,1.6184312,1.6557794,15.85286,15.855066,12.310781,14.152573,105.75
706,1.7255368,1.6533448,12.648134,15.740813,12.162107,13.904829,105.89999999999999
707,1.6137122,1.8998653,12.974104,18.07112,13.158285,13.666987,106.05
708,1.6486294,1.709597,11.193456,17.047209,13.623245,15.396467,106.2
709,1.7238448,1.931299,12.162108,20.541594,13.856101,13.872647,106.35
710,3.0409212,1.7948568,15.080895,22.67241,15.515981,14.02527,106.5
711,1.7477518,1.6942799,12.870736,20.046967,13.435241,13.549777,106.64999999999999
712,1.6756606,1.7338836,12.312627,20.573067,13.278407,14.049934,106.8
713,1.651473,1.8194145,13.599834,21.37183,10.541132,15.115701,106.95
714,1.7330521,1.6234171,13.480095,19.203896,12.242995,14.268465,107.1
715,1.693905,1.6736068,13.709985,19.679386,13.329771,14.869733,107.25
716,1.6534011,1.8399955,9.347019,18.36589,13.851105,14.20416,107.39999999999999
717,1.8295369,1.932949,12.166384,19.937689,14.733376,15.73439,107.55
