,S1a,S1b,S2a,S2b,S3a,S3b,time
677,6.81009,6.593396,3.258355,4.298522,5.0059037,4.35769,67.7
678,6.7610097,6.372688,4.1335993,4.6405535,4.71614,3.9429746,67.8
679,7.034713,6.0034266,4.4842567,4.4415007,5.3381734,4.4842653,67.9
680,6.7366147,6.207198,3.4380584,4.069931,4.8861732,4.91562,68.0
681,6.3789425,6.405719,4.5945845,3.6779714,4.041744,3.79325,68.10000000000001
682,6.2143354,6.570302,4.349579,4.5158696,3.7616155,4.565925,68.2
683,6.732345,6.4987564,4.384753,4.2821345,4.0520864,5.1573606,68.3
684,6.237694,7.1600046,3.1317563,3.9118907,4.489983,4.652544,68.4
685,6.8268156,6.5691476,4.162339,4.7540812,4.3664246,5.048462,68.5
686,6.7583747,6.181802,3.8496506,4.6097436,4.397934,4.792706,68.60000000000001
687,6.6581373,5.43624,4.0953045,4.4215302,4.634016,4.9158163,68.7
688,7.1024637,6.856639,4.332612,4.4877634,3.5383954,4.203549,68.8
689,6.589651,6.699722,3.868966,4.7428727,4.256573,3.7814782,68.9
690,6.77122,6.270154,3.585422,4.2271047,4.4228983,4.7949023,69.0
691,7.24992,6.4176316,4.276534,4.638554,4.3503923,4.7550144,69.10000000000001
692,6.650362,6.9013996,3.8760238,4.4727573,4.287598,4.539385,69.2
693,7.438805,6.780798,4.082343,3.691586,3.9642513,4.563917,69.3
694,6.4802713,6.9483423,3.813951,4.5203934,4.072584,4.666498,69.4
695,6.79825,6.523604,4.3000193,4.334116,3.547432,4.6771617,69.5
696,7.43208,7.1802025,4.247409,4.361984,3.6209416,4.8615556,69.60000000000001
697,7.4628725,7.0922275,4.1580744,4.889408,4.70845,3.663869,69.7
698,7.3593574,6.972848,4.76753,4.536872,4.6500382,4.7010393,69.8
699,6.8309116,6.8054767,4.482396,4.011797,3.8493683,5.272202,69.9
700,6.681173,6.7625804,4.015083,4.840149,4.2911463,4.437589,70.0
701,7.2998133,7.0408974,3.8126154,5.0222244,5.1306314,4.6129694,70.10000000000001
702,6.692787,6.600312,3.7885787,5.1144304,5.2010975,4.642044,70.2
703,6.4776316,6.727016,3.5786006,5.012782,5.298273,4.662709,70.3
704,6.7561655,6.634281,3.6644075,5.594334,4.3930902,4.376542,70.4
705,7.1681757,5.8773303,3.4268105,5.591559,4.9960933,4.6163106,70.5
706,6.5604854,6.18701,3.7152166,5.163477,4.2850785,4.770538,70.60000000000001
707,6.574173,5.5271025,4.130186,5.4349337,4.4860992,4.686652,70.7
708,6.72333,6.8183737,4.008008,5.120638,5.167735,4.3856406,70.8
709,6.79385,5.154993,4.0191956,4.306545,4.3686957,4.2212567,70.9
710,6.899518,6.2737274,4.0169926,5.6799097,4.823886,4.5287795,71.0
711,6.578443,6.7408304,4.3708267,4.8958282,5.58648,4.8725104,71.10000000000001
712,6.6326137,5.0287647,4.233738,4.6928973,3.954787,4.5568595,71.2
713,7.0637846,4.7481737,4.1235204,4.9681697,5.1053467,4.923008,71.3
714,6.7369576,6.4985476,3.9147446,4.9053864,5.028034,4.370099,71.4
715,7.017538,5.2956724,3.9774575,4.7706847,3.8959994,4.397005,71.5
716,6.5161123,4.501275,3.7322054,5.0621614,5.2526383,4.4917893,71.60000000000001
717,6.6567125,5.0809517,3.61763,4.825766,4.083996,4.8398767,71.7
718,6.590863,5.4541674,3.8026247,4.7747703,4.543049,4.5314436,71.8
719,6.4696765,5.499791,4.0785294,4.4530973,4.278013,4.964788,71.9
720,6.574578,6.9380045,3.2198458,5.2067013,4.242544,5.0803256,72.0
721,6.861499,6.397159,3.5554006,5.8610325,4.3329754,4.9702387,72.10000000000001
722,6.8380337,6.758998,4.019013,5.207321,4.1530046,4.512624,72.2
723,6.641284,6.9846387,4.325655,5.510356,4.737795,4.12417,72.3
724,6.8271995,6.639798,4.036838,5.2226925,4.1867332,4.7117,72.4
725,6.8092036,7.1619773,3.6925566,5.166291,4.1799197,4.871142,72.5
726,6.9039254,6.5625305,4.863494,4.740129,4.8427477,4.8374434,72.60000000000001
727,6.5954347,7.3289146,4.0944176,5.0910807,4.5229354,4.8182516,72.7
728,6.598954,6.897622,4.348077,4.450574,4.5615764,4.7623215,72.8
729,6.337383,6.627228,4.8633184,3.9053445,3.522338,4.6333447,72.9
730,6.30519,7.070306,4.2950277,4.536074,5.1865673,4.6834583,73.0
731,6.2919526,6.9142814,3.215086,4.357023,4.6500454,5.24792,73.10000000000001
732,6.5250463,4.7823067,4.2947507,4.067485,4.226579,4.447625,73.2
733,6.6709948,6.6367245,4.2979674,4.895254,4.9524536,4.459901,73.3
734,6.839149,5.6039066,4.2425733,4.3841558,3.5429707,4.245531,73.4
735,6.7635655,6.5227137,4.195397,4.2985983,3.1774209,4.563325,73.5
736,6.871533,5.556555,4.283098,4.710929,3.6920335,4.286962,73.60000000000001
737,6.7118497,6.3734093,3.5934744,5.0067816,3.8898268,4.670053,73.7
738,6.5804415,7.205179,4.0685925,5.3010516,4.8411756,4.5092497,73.8
739,6.8271065,4.488745,4.2961807,5.5235624,4.905859,5.3772507,73.9
740,6.4441705,7.035363,3.9240944,5.039454,3.6089685,4.5415053,74.0
741,6.3020806,6.390319,3.587477,5.1657524,4.568006,4.508771,74.10000000000001
742,6.807617,7.2844653,4.179602,4.795354,4.9849553,4.451109,74.2
743,6.773924,5.7812834,3.6208467,4.9993687,4.202759,3.9071832,74.3
744,7.120432,5.895895,3.6832736,4.951773,4.333902,4.9058847,74.4
745,6.662735,5.7795143,4.2193203,4.9531074,4.5725055,4.373334,74.5
746,6.8239365,5.9733057,4.065656,4.952903,4.9662905,4.1064854,74.60000000000001
747,7.071517,6.5407333,4.157223,4.8191404,5.034128,4.837831,74.7
748,6.6079845,5.641947,4.077425,5.3398733,3.3679276,4.9944115,74.8
749,6.595048,5.523808,4.7452335,5.492459,3.6118648,4.8334413,74.9
750,6.3834505,5.990586,4.5544496,5.7628136,4.565708,3.8379714,75.0
751,7.1049404,6.3507514,4.504093,5.13074,4.5310364,4.8185115,75.10000000000001
752,7.015136,6.417654,4.211896,5.156059,3.1449728,5.0317073,75.2
753,6.6720095,6.9936495,4.7670097,4.221973,4.436701,4.6636853,75.3
754,6.8689547,6.863647,4.3247848,3.7713435,3.1564956,4.9951468,75.4
755,6.967482,6.1214,3.7184453,5.297656,3.913559,4.6617036,75.5
756,6.9547234,6.0947986,4.706561,4.192969,4.3459797,4.577628,75.60000000000001
757,6.888834,6.7196183,4.6098533,3.6514509,3.9603403,5.184701,75.7
758,7.016931,6.8216257,4.8825507,4.6961,4.3038836,4.373122,75.8
759,6.145289,6.704294,4.4082327,4.355416,4.795013,4.4285774,75.9
760,7.312593,6.103482,4.17647,5.227722,4.8134604,4.780435,76.0
761,6.373417,6.055702,5.044545,4.776739,4.5323267,5.0575733,76.10000000000001
762,6.766054,6.7007537,5.1722403,3.9791842,4.4168005,4.4415145,76.2
763,6.362825,6.646705,3.9765737,4.148447,4.8545175,4.657955,76.3
764,7.408133,7.219884,4.3953953,3.9132736,4.21704,4.428315,76.4
765,7.0331497,6.465258,3.7960079,3.7595425,4.77596,4.810741,76.5
766,6.6676097,6.425701,4.710388,2.9003916,3.3584886,4.7258706,76.60000000000001
767,7.26685,5.6372843,5.794119,4.6083493,4.145745,4.54127,76.7
768,6.6719527,5.8427057,4.8133206,4.2319026,4.3409576,4.4722943,76.80000000000001
769,6.3157215,5.4746175,4.4043536,4.076031,4.0595036,4.6809263,76.9
770,6.1847906,5.7450385,4.1437893,4.1644306,3.3364348,4.572311,77.0
771,5.5158973,6.16634,4.102256,3.734194,3.6350343,4.4045777,77.10000000000001
772,6.9892907,6.5578504,4.805439,3.9129007,4.8535333,5.101027,77.2
773,6.7454567,6.277702,3.8789396,4.4684296,4.355938,4.4467077,77.30000000000001
774,6.655591,6.737322,4.870646,3.466095,4.5784674,4.654536,77.4
775,7.6162047,5.5200224,3.3582892,4.3309636,4.62135,4.363469,77.5
776,6.7067137,5.5408964,4.687443,4.2183113,3.8818142,5.7670236,77.60000000000001
777,8.057621,5.8034544,3.090814,4.9646244,4.177224,5.0859504,77.7
778,7.1729317,5.5887036,3.920883,4.138618,5.3373666,4.719212,77.80000000000001
779,7.6659975,6.853773,4.4436703,5.446992,4.2472963,4.909373,77.9
780,6.982424,6.0561743,4.835016,4.2302375,4.5732913,4.3020144,78.0
781,7.627533,6.926455,5.1057673,4.1442223,4.844647,4.6828504,78.10000000000001
782,7.1705894,7.077337,3.5479069,4.691474,5.1509786,4.1942015,78.2
783,7.489337,6.1254225,3.6010456,5.3754387,5.3791666,4.7074075,78.30000000000001
784,7.3602343,5.8639526,4.345749,4.2734404,4.983218,5.656082,78.4
785,7.2136717,5.475953,3.452186,4.2098765,4.6381054,4.9815135,78.5
786,7.409746,6.477208,4.0494466,4.235822,4.104634,4.483166,78.60000000000001
787,7.3489685,6.4714966,3.8875377,4.504377,3.6171281,4.6640387,78.7
788,7.0875015,4.999861,4.5971994,4.8555455,4.584581,4.7116494,78.80000000000001
789,6.9420967,5.8314557,4.6465063,4.624759,4.468871,4.541255,78.9
790,6.888147,6.228228,4.3450856,5.3204603,4.473129,4.8204365,79.0
791,6.517791,5.9805484,4.476857,5.4285665,3.986506,4.7018576,79.10000000000001
792,6.3337345,6.339527,4.121218,5.3662395,4.821157,4.669754,79.2
793,7.3428035,5.9796596,3.5039,5.315401,4.4805975,4.046223,79.30000000000001
794,7.3111815,6.8236256,3.8901517,4.103143,5.056861,4.356424,79.4
795,7.508628,6.814657,4.7004194,4.230628,4.6286926,4.095198,79.5
796,6.80451,6.050916,4.794285,3.8647878,4.282115,4.210008,79.60000000000001
797,7.375946,5.513222,4.8884063,4.6442695,5.243313,4.7396,79.7
798,7.19716,5.21782,4.0566907,4.110884,4.697899,4.5623236,79.80000000000001
799,7.3316755,5.751808,4.265793,5.473075,4.058703,4.7770634,79.9
800,6.9981356,5.7943754,4.6360607,4.0379763,5.4303937,4.7801013,80.0
801,7.3789797,6.316724,4.468944,4.3871455,5.296835,4.253275,80.10000000000001
802,7.267452,6.513229,4.244055,4.5207715,4.033461,4.605854,80.2
803,7.4595885,6.347953,4.4237213,4.3542156,4.8384633,4.470057,80.30000000000001
804,6.9005175,7.214539,4.055422,4.148287,4.287862,4.8943396,80.4
805,7.164984,6.459874,4.206386,5.037616,4.3062334,4.7457776,80.5
806,7.0067644,5.699445,5.027606,4.714646,3.758346,4.3670635,80.60000000000001
807,7.4306087,6.05926,3.6370368,4.863677,4.0476923,4.7776933,80.7
808,7.678785,6.0732026,3.475719,4.228097,3.6989,4.904483,80.80000000000001
809,7.0601034,5.538765,3.9636467,4.081368,3.9703538,5.0494356,80.9
810,7.723267,6.258514,4.6862497,4.1100216,3.706829,4.041292,81.0
811,7.3240013,6.3077593,3.7718728,3.996781,3.6579876,4.3633814,81.10000000000001
812,7.301681,5.5954647,3.429359,4.196315,4.9727335,4.334008,81.2
813,7.03211,6.4570627,3.6972175,4.495267,3.8302863,4.8194385,81.30000000000001
814,6.967668,5.882669,3.4094872,4.25558,3.8494582,5.2785215,81.4
815,7.175984,7.568634,4.0423775,3.466597,3.199935,4.344481,81.5
816,6.943453,5.9471664,4.504148,3.867856,4.7052364,4.5646973,81.60000000000001
817,5.792922,6.6602607,4.663807,4.896769,4.9745684,4.7153654,81.7
818,6.940424,6.598518,4.774374,3.9548516,3.4191637,4.7711897,81.80000000000001
819,6.2422175,5.740756,4.5937524,3.9439752,4.718631,5.1269197,81.9
820,6.013334,5.6715345,5.218022,3.6758347,4.398873,4.77903,82.0
821,5.180884,6.150527,4.610739,3.6954198,4.8336754,4.3559413,82.10000000000001
822,6.524506,6.7803693,4.713507,4.442197,5.1826167,5.132595,82.2
823,6.100712,6.8121347,5.327526,3.7159884,4.29277,4.5078106,82.30000000000001
824,7.0930433,6.84881,3.811151,3.9015355,4.5432277,5.310635,82.4
825,7.1555085,6.8582206,4.71558,4.268629,4.582755,4.3646936,82.5
826,5.7772346,5.9833813,3.7313077,4.7790523,4.430063,4.9091606,82.60000000000001
827,6.705477,6.6548066,3.6805902,4.406844,5.281739,3.35106,82.7
828,6.2993245,6.4469633,4.6397796,4.8992915,3.929554,4.3868794,82.80000000000001
829,5.8648605,5.258248,3.8581598,4.9418554,4.8242373,4.4071507,82.9
830,5.9308853,5.631087,3.7174358,4.3266506,4.3186674,4.3997197,83.0
831,6.774577,5.779396,4.356873,5.10524,4.3338532,4.5814786,83.10000000000001
832,5.497744,7.01157,4.34791,4.500193,4.6020284,4.5925145,83.2
833,7.1060605,6.33372,3.4686086,3.8269641,5.33525,4.7634177,83.30000000000001
834,5.8008842,7.0752172,4.3108892,4.434833,5.37475,4.279061,83.4
835,5.9514766,5.2079506,4.789118,4.52014,5.2415266,4.1990643,83.5
836,7.64404,5.2121763,4.9368334,3.2519326,4.3712106,4.981489,83.60000000000001
837,6.5858893,5.717,4.108563,4.708947,4.551817,4.0346274,83.7
838,6.0822477,6.3674684,3.8663104,4.344004,4.4856606,5.3529444,83.80000000000001
839,5.126167,5.7873845,3.921986,4.082312,4.6340284,4.6141114,83.9
840,5.7656803,5.926223,3.6449602,3.841941,4.7625694,3.9166262,84.0
841,6.4810534,5.0436215,4.1084805,5.067473,5.891403,4.384143,84.10000000000001
842,6.943691,5.8595557,3.8877807,4.9179215,4.7883306,4.6343365,84.2
843,6.294293,7.3464084,4.1173577,4.9918494,4.4636374,4.987891,84.30000000000001
844,6.206683,7.110481,3.593484,5.708391,4.123252,4.366316,84.4
845,6.1940203,6.452796,4.07144,4.9054294,3.2311816,5.295797,84.5
846,6.3810844,7.184463,4.1625433,4.72082,3.409004,4.687906,84.60000000000001
847,6.990724,7.7206316,3.8226411,5.366793,4.3008456,4.6210737,84.7
848,6.054959,6.8547688,4.754364,5.300002,3.7199306,4.0990157,84.80000000000001
849,6.4167385,6.3351145,3.095126,4.799181,3.6520162,4.4842186,84.9
850,6.1503797,6.655474,3.440816,5.2349143,4.832895,4.3373084,85.0
851,6.1730356,6.556351,3.6506596,5.075653,3.7867303,3.8126895,85.10000000000001
852,5.33458,5.838795,4.7760677,5.2089815,4.527179,4.4857426,85.2
853,5.7998557,6.2471066,4.0377097,5.3202505,3.6225734,4.321435,85.30000000000001
854,5.7153044,6.7807856,4.3947754,4.8510237,4.0487566,3.8638277,85.4
855,5.6625853,6.294243,4.598482,5.1289444,3.8799236,4.082388,85.5
856,6.3874826,6.769256,3.5505605,5.0771313,3.480352,4.5120063,85.60000000000001
857,6.020284,6.648273,4.14648,5.5580783,3.866702,4.5915184,85.7
858,5.708764,6.4887476,5.2313085,5.1769676,3.996948,5.2212453,85.80000000000001
859,5.8870497,5.676914,3.797619,5.6642485,3.980803,4.55505,85.9
860,5.799714,6.247745,4.2094407,5.2822995,4.366504,5.0547085,86.0
861,6.6514134,6.699482,3.1780667,5.223598,4.4345255,4.5255246,86.10000000000001
862,7.1245813,6.733898,4.204375,5.679238,3.6502433,4.961081,86.2
863,5.292308,6.8281136,4.441017,5.0520325,4.606135,4.76694,86.30000000000001
864,6.1719685,6.1959066,3.8743906,4.6809645,4.2225294,4.771187,86.4
865,7.118348,6.340015,3.811191,5.1902056,4.2790956,3.5963895,86.5
866,6.2860928,6.128755,3.8949788,5.1926622,4.245264,4.379332,86.60000000000001
867,6.8595037,4.950781,4.148417,5.9670596,4.504358,4.793095,86.7
868,6.803503,5.1235795,4.073003,5.348783,4.546982,5.196786,86.80000000000001
869,7.0269775,6.1639266,3.8401198,5.434795,2.9417703,4.9119625,86.9
870,6.788868,5.492601,4.122166,6.057405,3.4776297,5.356057,87.0
871,6.3759604,6.4606752,4.0828996,5.2500734,3.7502801,4.6876426,87.10000000000001
872,5.7339954,5.8655405,3.840816,5.6128054,3.7319136,4.943548,87.2
873,4.9447007,5.618654,4.8365374,5.177309,4.048479,4.205659,87.30000000000001
874,6.2171035,6.37959,3.4628258,5.924921,3.31514,4.8174725,87.4
875,6.3687773,5.953306,3.6980937,5.496423,4.8555555,5.0889683,87.5
876,5.882561,5.5202208,3.771174,5.570716,4.3009357,4.352062,87.60000000000001
877,5.6048226,6.673179,4.117312,5.8812647,4.272944,4.4332333,87.7
878,6.485977,7.6277823,4.1874814,4.728924,4.225532,3.7808635,87.80000000000001
879,6.5276613,6.7508774,4.228103,4.342675,4.143018,5.141966,87.9
880,6.284053,6.830756,4.43465,4.8290367,4.044232,4.667773,88.0
881,6.4386034,6.469608,3.5125318,5.354597,3.7246232,4.635673,88.10000000000001
882,5.865206,6.6380835,4.2503486,5.431084,4.1345553,4.3649545,88.2
883,6.483837,6.8474617,3.4982178,5.146327,4.0057826,4.6240764,88.30000000000001
884,5.846778,6.639291,4.449864,4.965397,4.9093733,4.3601074,88.4
885,5.405837,6.445751,4.4962645,5.520813,3.8147912,4.592672,88.5
886,5.909586,6.412559,4.588854,5.948718,3.7887993,4.8285093,88.60000000000001
887,5.496633,6.5368385,4.4135513,4.609344,4.126715,4.6863537,88.7
888,6.9336247,6.4880533,3.846419,5.0681124,4.3195243,4.8072762,88.80000000000001
889,5.9918017,7.029269,4.5552144,4.9064445,3.9102764,4.185124,88.9
890,5.9700584,6.696336,4.4823284,4.8461123,4.730573,4.2330666,89.0
891,5.135758,7.017597,4.0229206,4.963417,4.15955,5.5226355,89.10000000000001
892,6.635354,6.185384,3.9685068,5.3530693,3.4838223,4.1669765,89.2
893,6.440863,5.9389443,4.1028934,5.086985,4.2591734,4.664935,89.30000000000001
894,6.145238,6.2131157,4.992991,5.108054,4.7758894,5.0237207,89.4
895,6.3633385,6.126318,4.856164,5.479624,2.8943226,4.5797257,89.5
896,6.3501806,6.5173063,5.4183216,5.1704435,3.4635692,5.0189595,89.60000000000001
897,5.600124,7.0073867,4.5665045,4.3051963,3.682649,5.822487,89.7
898,6.6454754,6.910774,4.4028854,4.7783713,3.8660603,5.085208,89.80000000000001
899,5.64642,6.719879,4.1397476,5.2868505,3.4584773,4.7821136,89.9
900,5.5735493,6.5972376,4.6670356,5.321761,4.2084503,5.0560265,90.0
901,5.4405737,6.393531,4.904791,4.7993546,3.5407534,4.6866755,90.10000000000001
902,6.263007,6.5404887,4.6318874,4.9694533,4.817684,5.1818476,90.2
903,6.307394,6.2670903,4.0892987,5.2821636,3.7975886,4.6658792,90.30000000000001
904,6.180628,6.879847,3.8540173,5.194628,3.5287595,4.7101874,90.4
905,6.4961014,6.2735605,4.368676,5.487003,3.8121412,4.640068,90.5
906,6.076626,6.2787604,5.2804604,5.180028,5.231904,4.4994206,90.60000000000001
907,6.3343716,6.020787,3.4143324,5.2134457,3.914043,4.846609,90.7
908,6.483905,6.652394,4.2784266,4.690514,5.01005,4.8647623,90.80000000000001
909,6.6107664,6.4522166,3.247109,4.524577,3.785963,4.6159973,90.9
910,6.70522,6.703287,4.2522516,5.262882,4.786807,4.7802286,91.0
911,6.4823465,6.735358,4.201994,5.5225325,5.1471434,4.558478,91.10000000000001
912,5.5567465,6.451189,3.843885,5.269043,5.0662003,4.4701023,91.2
913,6.4375896,6.128908,4.9896317,5.46727,3.6732814,4.0666623,91.30000000000001
914,6.375291,6.4984603,3.858503,4.4843426,4.9170074,5.161326,91.4
915,5.851497,6.5618773,3.3725305,5.756522,3.8712022,4.1930714,91.5
916,5.944113,6.813569,3.225794,5.1238103,4.365653,5.047994,91.60000000000001
917,5.286274,6.9391704,3.611699,4.692299,5.2706614,4.3924484,91.7
918,6.5002937,6.689847,4.2581897,5.0390015,4.3027835,4.792253,91.80000000000001
919,7.038577,6.8784213,4.792694,5.4834967,2.9325774,4.949982,91.9
920,5.761719,6.4426875,3.9818022,4.573515,4.2926507,4.78568,92.0
921,6.498288,7.3686905,3.5033922,4.6712704,4.0499063,4.466688,92.10000000000001
922,5.626764,6.923776,3.7879448,5.3453918,3.7460303,4.693386,92.2
923,6.150791,6.7170534,3.8839703,5.12089,3.3688903,3.9265969,92.30000000000001
924,6.384054,5.9139423,3.5895085,4.4311256,4.4893017,4.7169986,92.4
925,5.7652946,6.537689,3.3115,5.4314184,4.80532,5.351468,92.5
926,5.1722913,6.9177346,4.671016,4.644674,3.9592073,4.499118,92.60000000000001
927,5.423208,6.4922733,4.990315,4.449518,4.669836,4.1461554,92.7
928,5.108862,5.9912663,3.6088035,4.813946,4.0354033,4.4324117,92.80000000000001
929,7.0062685,6.6352344,4.245939,4.976178,4.4749384,5.169401,92.9
930,6.4292145,6.5002055,4.614678,3.9348903,4.6138234,5.3597684,93.0
931,5.393176,6.264246,4.046735,4.6373253,4.3470163,4.516829,93.10000000000001
932,5.43493,7.086315,4.2162337,5.5989957,4.615581,3.937855,93.2
933,6.580887,6.8419247,4.795987,5.1301126,3.063395,5.370554,93.30000000000001
934,5.3797455,6.5907555,3.7175024,4.057056,4.6626663,4.350955,93.4
935,5.0541277,6.7468863,4.991669,4.546798,2.879631,4.3108954,93.5
936,5.9279065,6.4139404,4.19714,5.1118684,4.959807,4.9458246,93.60000000000001
937,6.2114735,6.1420307,3.8094854,5.48388,4.1836815,4.951149,93.7
938,6.387084,6.3507442,4.4900446,5.5784473,3.259985,5.2961164,93.80000000000001
939,6.23445,6.848757,4.4090505,4.5040708,3.7490058,5.3353953,93.9
940,6.404459,6.906683,4.0697556,5.295516,3.5437157,5.265322,94.0
941,6.051392,7.1338205,4.6374297,5.0253444,4.435421,4.0794306,94.10000000000001
942,7.0201654,6.717804,4.447196,5.148961,4.381015,4.61644,94.2
943,6.087458,7.0806932,4.277921,4.3003254,3.781803,4.9663177,94.30000000000001
944,6.032769,6.4155483,4.1032543,5.155905,4.4982033,4.682188,94.4
945,5.649361,6.1752453,4.17387,4.945807,4.2208457,4.451962,94.5
946,5.915258,6.351049,3.0657516,5.405818,4.743969,4.792963,94.60000000000001
947,7.2088156,5.8527136,4.2462215,5.2168427,3.048296,4.816875,94.7
948,6.400758,6.4183817,4.4302554,5.9195037,3.7793636,4.958432,94.80000000000001
949,6.871688,6.8105025,4.87985,4.648314,3.6641142,4.5565076,94.9
950,6.587848,6.8410187,4.6548133,5.2252173,4.57563,4.188444,95.0
951,5.760742,6.0045424,4.231487,5.237188,4.2789445,4.7510157,95.10000000000001
952,6.2131495,6.1904984,3.7795768,4.198181,3.4957428,4.9623733,95.2
953,6.048395,5.3270044,4.200686,5.610071,4.266096,4.9134283,95.30000000000001
954,4.768686,6.802836,4.9347506,4.4586453,4.132394,5.151772,95.4
955,6.2350173,6.0848103,3.8106797,4.5719123,5.4385195,4.7041125,95.5
956,6.106658,6.0571136,4.6609364,4.8577867,3.5915642,4.981926,95.60000000000001
957,6.7618346,6.390809,3.33797,6.038776,6.058635,5.147285,95.7
958,6.1010265,6.600909,4.9709044,5.2907667,4.1379004,3.8615024,95.80000000000001
959,5.838393,6.4672537,3.1295977,5.7882032,4.4673095,5.0663013,95.9
960,6.1599617,6.633982,4.3450923,5.620405,4.6176186,4.6681566,96.0
961,5.869857,6.5887923,4.5985975,5.444631,4.4188385,5.4230576,96.10000000000001
962,5.7977667,6.7982717,4.1074553,6.138796,4.003352,4.4668384,96.2
963,5.484052,6.386776,4.2402396,4.93398,5.008061,4.5396156,96.30000000000001
964,6.832548,6.4784284,4.227852,5.700056,4.1800256,4.564701,96.4
965,7.203747,6.314857,4.6447983,5.5588293,3.197715,4.1763625,96.5
966,6.5102725,6.5250607,3.45755,5.0207305,4.9362483,4.4737587,96.60000000000001
967,6.3371654,5.88836,4.5494075,5.9219093,3.877748,4.5367346,96.7
968,6.106531,5.2751203,3.8848662,5.008767,3.6144528,3.5702214,96.80000000000001
969,6.5116863,6.185331,4.5294504,5.5988483,3.415897,4.7953205,96.9
970,5.851056,6.9118114,4.3102818,5.2272444,4.8729544,4.2376842,97.0
971,6.7455864,6.734151,3.5484285,4.927481,4.293377,3.8050203,97.10000000000001
972,6.777305,6.8490887,3.658137,5.445385,4.408587,3.7902508,97.2
973,6.5736265,6.3140154,3.8029501,5.1592903,2.4695907,4.6600914,97.30000000000001
974,6.311584,6.9939184,4.5102663,5.2006283,4.597861,5.182264,97.4
975,6.192168,6.785637,3.919046,5.542653,4.558521,4.9982457,97.5
976,6.5665574,6.343119,4.4525685,4.582263,4.6276793,5.340679,97.60000000000001
977,6.024261,6.8190436,4.1542234,4.7743573,4.117175,4.9641933,97.7
978,6.1111603,6.2065973,3.6982179,5.520139,3.7024,4.7713923,97.80000000000001
979,6.413009,6.3975806,3.7624946,5.8200817,4.591251,4.8648405,97.9
980,5.898764,6.538,4.740823,4.6847377,3.7203119,4.5804105,98.0
981,5.8293724,6.7724175,4.3007293,5.1551113,4.8286233,5.1231537,98.10000000000001
982,5.621955,6.4754114,4.769417,5.1499057,5.2063713,4.9827323,98.2
983,5.2266545,6.232343,4.2420883,5.0751157,4.089879,4.3539414,98.30000000000001
984,6.8770356,5.8805017,4.4315658,5.3706894,4.81957,4.755987,98.4
985,5.5514474,6.527956,3.8163033,5.348896,4.3371215,4.6179295,98.5
986,5.9528494,6.578937,3.7063212,5.279259,5.4106407,4.530472,98.60000000000001
987,5.498695,6.281152,4.360468,5.5920095,4.6954255,4.415466,98.7
988,7.223802,5.4292755,3.4388635,4.0682983,3.5657504,4.7586308,98.80000000000001
989,6.6378827,6.8360605,4.366174,5.56632,3.7598708,4.750753,98.9
990,6.59127,6.0814285,4.0882077,5.391955,4.3236637,4.874523,99.0
991,6.433629,6.4655213,4.2516365,5.79531,4.8747897,4.824627,99.10000000000001
992,6.084938,6.916843,3.987757,5.2843304,3.31442,4.265041,99.2
993,6.2533445,6.460656,4.240245,5.132556,4.7008805,5.1596403,99.30000000000001
994,6.5733356,6.6735916,3.1825294,4.8317294,4.717448,4.0491576,99.4
995,6.247845,6.6074924,3.548686,5.4723787,2.7080677,4.9535604,99.5
996,6.512008,6.245178,3.7501512,5.98835,3.900175,4.036411,99.60000000000001
997,6.0152826,6.684085,4.8745313,5.7523413,4.916571,4.4373245,99.7
998,6.0702524,7.099595,4.5447154,5.5844045,4.1317444,4.935059,99.80000000000001
999,6.119051,6.3347673,4.2818637,4.683322,4.2113485,5.414403,99.9
1000,6.36489,6.550663,4.461194,4.6463485,4.069486,4.8500915,100.0
1001,6.030591,6.755087,3.8037066,4.932719,5.0014505,4.1653514,100.10000000000001
1002,6.581438,6.0687566,4.398422,4.7481227,4.112416,3.972104,100.2
1003,6.431572,6.808489,3.6606693,5.171485,3.5912073,4.9080186,100.30000000000001
1004,6.3785067,6.343671,3.618957,5.028956,3.9525368,4.9745774,100.4
1005,6.8820887,6.279889,3.513475,5.6924624,3.664842,4.9723845,100.5
1006,6.5067797,6.737237,4.0752244,5.4926376,3.953711,4.347281,100.60000000000001
1007,5.578739,7.030213,3.3038168,5.3532267,3.3702393,4.720383,100.7
1008,6.834438,6.994808,5.0058594,5.3951063,3.394308,4.659009,100.80000000000001
1009,6.3617687,6.817997,4.3770113,5.8624673,3.2014654,4.1182666,100.9
1010,5.9721565,6.6548653,4.484564,5.5802226,3.1798258,5.009188,101.0
1011,6.5439963,5.983711,2.9542913,4.8887067,4.1365395,4.96136,101.10000000000001
1012,6.6164055,6.2939863,3.6993291,4.6617084,4.3622775,5.1982784,101.2
1013,6.4409976,6.6723413,4.15074,5.7664394,4.588043,5.598563,101.30000000000001
1014,6.4802513,6.3253665,3.3530483,4.838108,3.0393755,4.7998238,101.4
1015,7.259121,6.9030657,4.838658,5.0806994,3.4279373,4.681329,101.5
1016,6.704322,6.836777,3.8176086,5.3617077,3.5147066,5.293923,101.60000000000001
1017,5.9856915,6.704967,4.647498,5.7440166,4.366929,4.695606,101.7
1018,6.6447883,6.621314,4.3454237,4.7458773,3.921521,4.674107,101.80000000000001
1019,7.0789933,6.413356,4.8514614,5.948517,4.537092,5.8790708,101.9
